證券代碼	簡稱	年月日	日報酬率 %
COID	Name	MDATE	ROIA
1434   	福懋         	20000408	  -3.2491
1605   	華新         	20000408	  -3.7671
2303   	聯電         	20000408	  -0.4310
2603   	長榮         	20000408	  -2.0690
2809   	京城銀       	20000408	  -1.1050
3037   	欣興         	20000408	   6.6667
1102   	亞泥         	20000410	   4.4444
1434   	福懋         	20000410	   1.4925
1605   	華新         	20000410	   5.6940
2303   	聯電         	20000410	   3.4632
2603   	長榮         	20000410	   2.4648
2809   	京城銀       	20000410	   0.0000
3037   	欣興         	20000410	   6.2500
1102   	亞泥         	20000411	  -1.7730
1434   	福懋         	20000411	   1.8382
1605   	華新         	20000411	  -4.0404
2303   	聯電         	20000411	  -2.0921
2603   	長榮         	20000411	   0.0000
2809   	京城銀       	20000411	   0.5587
3037   	欣興         	20000411	   6.6176
1102   	亞泥         	20000412	  -1.8051
1434   	福懋         	20000412	  -1.4440
1605   	華新         	20000412	   2.4561
2303   	聯電         	20000412	  -3.4188
2603   	長榮         	20000412	  -0.3436
2809   	京城銀       	20000412	   1.1111
3037   	欣興         	20000412	   2.0690
1102   	亞泥         	20000413	  -2.5735
1434   	福懋         	20000413	  -1.8315
1605   	華新         	20000413	  -3.7671
2303   	聯電         	20000413	  -3.5398
2603   	長榮         	20000413	  -2.7586
2809   	京城銀       	20000413	  -2.1978
3037   	欣興         	20000413	  -4.7297
1102   	亞泥         	20000414	  -2.6415
1434   	福懋         	20000414	  -2.2388
1605   	華新         	20000414	  -4.6263
2303   	聯電         	20000414	  -5.9633
2603   	長榮         	20000414	  -2.4823
2809   	京城銀       	20000414	   0.0000
3037   	欣興         	20000414	  -2.1277
1102   	亞泥         	20000415	  -6.9767
1434   	福懋         	20000415	  -6.1069
1605   	華新         	20000415	  -6.7164
2303   	聯電         	20000415	  -6.8293
2603   	長榮         	20000415	  -5.8182
2809   	京城銀       	20000415	  -5.0562
3037   	欣興         	20000415	  -6.5217
1102   	亞泥         	20000417	   0.0000
1434   	福懋         	20000417	   0.4065
1605   	華新         	20000417	   0.4000
2303   	聯電         	20000417	   2.0942
2603   	長榮         	20000417	   0.3861
2809   	京城銀       	20000417	   1.1834
3037   	欣興         	20000417	   6.9767
1102   	亞泥         	20000418	   3.3333
1434   	福懋         	20000418	   2.4291
1605   	華新         	20000418	   3.5857
2303   	聯電         	20000418	   5.1282
2603   	長榮         	20000418	   2.6923
2809   	京城銀       	20000418	   0.5848
3037   	欣興         	20000418	   6.5217
1102   	亞泥         	20000419	  -0.8065
1434   	福懋         	20000419	  -2.7668
1605   	華新         	20000419	  -1.5385
2303   	聯電         	20000419	  -2.9268
2603   	長榮         	20000419	  -1.8727
2809   	京城銀       	20000419	   0.0000
3037   	欣興         	20000419	   2.0408
1102   	亞泥         	20000420	  -2.4390
1434   	福懋         	20000420	  -1.2195
1605   	華新         	20000420	  -2.7344
2303   	聯電         	20000420	   1.5075
2603   	長榮         	20000420	  -0.3817
2809   	京城銀       	20000420	   1.1628
3037   	欣興         	20000420	  -4.0000
1102   	亞泥         	20000421	   0.8333
1434   	福懋         	20000421	   0.8230
1605   	華新         	20000421	   1.6064
2303   	聯電         	20000421	  -3.9604
2603   	長榮         	20000421	   1.1494
2809   	京城銀       	20000421	   1.1494
3037   	欣興         	20000421	  -1.3889
1102   	亞泥         	20000424	  -2.8926
1434   	福懋         	20000424	  -4.0816
1605   	華新         	20000424	  -6.7194
2303   	聯電         	20000424	  -4.1237
2603   	長榮         	20000424	  -1.5152
2809   	京城銀       	20000424	  -1.1364
3037   	欣興         	20000424	  -1.4085
1102   	亞泥         	20000425	   0.4255
1434   	福懋         	20000425	   0.0000
1605   	華新         	20000425	   3.8136
2303   	聯電         	20000425	   5.3763
2603   	長榮         	20000425	  -1.1538
2809   	京城銀       	20000425	  -2.2989
3037   	欣興         	20000425	   4.2857
1102   	亞泥         	20000426	  -5.9322
1434   	福懋         	20000426	  -6.3830
1605   	華新         	20000426	  -6.1224
2303   	聯電         	20000426	  -4.5918
2603   	長榮         	20000426	  -3.8911
2809   	京城銀       	20000426	  -4.7059
3037   	欣興         	20000426	  -6.8493
1102   	亞泥         	20000427	  -2.7027
1434   	福懋         	20000427	  -3.1818
1605   	華新         	20000427	   0.4348
2303   	聯電         	20000427	   3.7433
2603   	長榮         	20000427	  -1.6194
2809   	京城銀       	20000427	  -1.8519
3037   	欣興         	20000427	  -6.6176
1102   	亞泥         	20000428	   6.0185
1434   	福懋         	20000428	   5.6338
1605   	華新         	20000428	   6.9264
2303   	聯電         	20000428	   6.7010
2603   	長榮         	20000428	  -1.2346
2809   	京城銀       	20000428	   0.0000
3037   	欣興         	20000428	   5.5118
1102   	亞泥         	20000429	  -2.1834
1434   	福懋         	20000429	  -2.2222
1605   	華新         	20000429	  -0.4049
2303   	聯電         	20000429	   2.4155
2603   	長榮         	20000429	   1.2500
2809   	京城銀       	20000429	   3.1447
3037   	欣興         	20000429	   0.0000
1102   	亞泥         	20000502	   0.8929
1434   	福懋         	20000502	   0.4545
1605   	華新         	20000502	  -0.4065
2303   	聯電         	20000502	   0.9434
2603   	長榮         	20000502	  -2.4691
2809   	京城銀       	20000502	  -5.4878
3037   	欣興         	20000502	  -5.9701
1102   	亞泥         	20000503	  -1.3274
1434   	福懋         	20000503	  -0.9050
1605   	華新         	20000503	  -3.6735
2303   	聯電         	20000503	  -4.6729
2603   	長榮         	20000503	  -2.1097
2809   	京城銀       	20000503	  -1.9355
3037   	欣興         	20000503	  -4.7619
1102   	亞泥         	20000504	   3.5874
1434   	福懋         	20000504	   0.4566
1605   	華新         	20000504	   0.8475
2303   	聯電         	20000504	  -1.9608
2603   	長榮         	20000504	   3.4483
2809   	京城銀       	20000504	   6.5789
3037   	欣興         	20000504	   2.5000
1102   	亞泥         	20000505	   1.7316
1434   	福懋         	20000505	   3.1818
1605   	華新         	20000505	   4.6218
2303   	聯電         	20000505	   6.0000
2603   	長榮         	20000505	   6.6667
2809   	京城銀       	20000505	   6.7901
3037   	欣興         	20000505	   6.5041
1102   	亞泥         	20000506	   0.0000
1434   	福懋         	20000506	   0.4405
1605   	華新         	20000506	   0.0000
2303   	聯電         	20000506	  -1.8868
2603   	長榮         	20000506	  -1.9531
2809   	京城銀       	20000506	   3.4682
3037   	欣興         	20000506	   6.1069
1102   	亞泥         	20000508	  -2.5532
1434   	福懋         	20000508	   0.8772
1605   	華新         	20000508	  -2.4096
2303   	聯電         	20000508	   2.4038
2603   	長榮         	20000508	   1.9920
2809   	京城銀       	20000508	  -2.7933
3037   	欣興         	20000508	   0.7194
1102   	亞泥         	20000509	   0.0000
1434   	福懋         	20000509	  -0.8696
1605   	華新         	20000509	   2.0576
2303   	聯電         	20000509	  -1.4085
2603   	長榮         	20000509	   6.6406
2809   	京城銀       	20000509	   1.1494
3037   	欣興         	20000509	  -0.7143
1102   	亞泥         	20000510	  -2.6201
1434   	福懋         	20000510	   0.8772
1605   	華新         	20000510	   0.0000
2303   	聯電         	20000510	   0.5714
2603   	長榮         	20000510	  -2.5641
2809   	京城銀       	20000510	  -3.4091
3037   	欣興         	20000510	   1.4388
1102   	亞泥         	20000511	  -1.3453
1434   	福懋         	20000511	  -1.7391
1605   	華新         	20000511	  -2.8226
2303   	聯電         	20000511	  -2.2727
2603   	長榮         	20000511	  -2.2556
2809   	京城銀       	20000511	  -1.1765
3037   	欣興         	20000511	  -2.8369
1102   	亞泥         	20000512	   3.6364
1434   	福懋         	20000512	   3.5398
1605   	華新         	20000512	   2.0747
2303   	聯電         	20000512	   4.6512
2603   	長榮         	20000512	   2.6923
2809   	京城銀       	20000512	   3.5714
3037   	欣興         	20000512	   2.1898
1102   	亞泥         	20000515	   3.0702
1434   	福懋         	20000515	   0.4274
1605   	華新         	20000515	   2.0325
2303   	聯電         	20000515	  -2.7778
2603   	長榮         	20000515	   0.3745
2809   	京城銀       	20000515	  -3.4483
3037   	欣興         	20000515	  -4.2857
1102   	亞泥         	20000516	   0.4255
1434   	福懋         	20000516	   1.2766
1605   	華新         	20000516	   2.3904
2303   	聯電         	20000516	   5.7143
2603   	長榮         	20000516	   2.2388
2809   	京城銀       	20000516	   1.1905
3037   	欣興         	20000516	   5.9701
1102   	亞泥         	20000517	   1.6949
1434   	福懋         	20000517	   1.6807
1605   	華新         	20000517	   3.8911
2303   	聯電         	20000517	   3.7838
2603   	長榮         	20000517	   5.4745
2809   	京城銀       	20000517	   3.5294
3037   	欣興         	20000517	   0.0000
1102   	亞泥         	20000518	  -2.5000
1434   	福懋         	20000518	  -1.6529
1605   	華新         	20000518	  -1.8727
2303   	聯電         	20000518	  -0.5208
2603   	長榮         	20000518	  -1.0381
2809   	京城銀       	20000518	   1.1364
3037   	欣興         	20000518	  -2.1127
1102   	亞泥         	20000519	   2.5641
1434   	福懋         	20000519	  -0.8403
1605   	華新         	20000519	   0.0000
2303   	聯電         	20000519	  -1.0471
2603   	長榮         	20000519	   6.9930
2809   	京城銀       	20000519	   1.1236
3037   	欣興         	20000519	   0.0000
1102   	亞泥         	20000520	  -5.0000
1434   	福懋         	20000520	  -5.5085
1605   	華新         	20000520	  -4.1985
2303   	聯電         	20000520	  -2.1164
2603   	長榮         	20000520	  -6.8627
2809   	京城銀       	20000520	  -5.5556
3037   	欣興         	20000520	  -3.5971
1102   	亞泥         	20000522	   1.7544
1434   	福懋         	20000522	   2.6906
1605   	華新         	20000522	   0.0000
2303   	聯電         	20000522	  -2.1622
2603   	長榮         	20000522	  -5.2632
2809   	京城銀       	20000522	  -1.1765
3037   	欣興         	20000522	  -2.2388
1102   	亞泥         	20000523	  -1.7241
1434   	福懋         	20000523	  -2.6201
1605   	華新         	20000523	   2.7888
2303   	聯電         	20000523	  -2.2099
2603   	長榮         	20000523	  -3.7037
2809   	京城銀       	20000523	   0.5952
3037   	欣興         	20000523	   0.0000
1102   	亞泥         	20000524	  -1.7544
1434   	福懋         	20000524	  -1.3453
1605   	華新         	20000524	  -3.4884
2303   	聯電         	20000524	  -1.6949
2603   	長榮         	20000524	  -2.6923
2809   	京城銀       	20000524	  -1.1834
3037   	欣興         	20000524	  -0.7634
1102   	亞泥         	20000525	   0.4464
1434   	福懋         	20000525	   0.4545
1605   	華新         	20000525	  -2.4096
2303   	聯電         	20000525	  -1.7241
2603   	長榮         	20000525	   0.3953
2809   	京城銀       	20000525	  -0.5988
3037   	欣興         	20000525	   0.0000
1102   	亞泥         	20000526	   0.8889
1434   	福懋         	20000526	   1.8100
1605   	華新         	20000526	   1.2346
2303   	聯電         	20000526	   1.1696
2603   	長榮         	20000526	   5.1181
2809   	京城銀       	20000526	   2.4096
3037   	欣興         	20000526	   0.7692
1102   	亞泥         	20000529	  -0.4405
1434   	福懋         	20000529	   1.7778
1605   	華新         	20000529	   1.6260
2303   	聯電         	20000529	   0.0000
2603   	長榮         	20000529	  -1.1236
2809   	京城銀       	20000529	  -0.5882
3037   	欣興         	20000529	   4.5802
1102   	亞泥         	20000530	   1.3274
1434   	福懋         	20000530	   0.0000
1605   	華新         	20000530	   2.4000
2303   	聯電         	20000530	   6.3584
2603   	長榮         	20000530	   0.7576
2809   	京城銀       	20000530	   0.0000
3037   	欣興         	20000530	   3.6496
1102   	亞泥         	20000531	   1.3100
1434   	福懋         	20000531	   2.6201
1605   	華新         	20000531	   0.3906
2303   	聯電         	20000531	   1.6304
2603   	長榮         	20000531	   0.0000
2809   	京城銀       	20000531	  -1.1834
3037   	欣興         	20000531	   6.3380
1102   	亞泥         	20000601	  -2.1552
1434   	福懋         	20000601	  -2.1277
1605   	華新         	20000601	   0.0000
2303   	聯電         	20000601	  -2.6738
2603   	長榮         	20000601	  -1.1278
2809   	京城銀       	20000601	  -1.1976
3037   	欣興         	20000601	  -0.6623
1102   	亞泥         	20000602	  -0.8811
1434   	福懋         	20000602	   0.0000
1605   	華新         	20000602	   3.1128
2303   	聯電         	20000602	   0.5495
2603   	長榮         	20000602	   0.3802
2809   	京城銀       	20000602	  -0.6061
3037   	欣興         	20000602	   4.0000
1102   	亞泥         	20000603	   0.4444
1434   	福懋         	20000603	   1.7391
1605   	華新         	20000603	   3.3962
2303   	聯電         	20000603	   0.5464
2603   	長榮         	20000603	   0.7576
2809   	京城銀       	20000603	   1.2195
3037   	欣興         	20000603	  -2.5641
1102   	亞泥         	20000605	  -0.4425
1434   	福懋         	20000605	  -1.7094
1605   	華新         	20000605	  -0.7299
2303   	聯電         	20000605	   0.0000
2603   	長榮         	20000605	   0.3759
2809   	京城銀       	20000605	  -1.8072
3037   	欣興         	20000605	  -1.3158
1102   	亞泥         	20000607	  -0.8889
1434   	福懋         	20000607	   0.8696
1605   	華新         	20000607	   0.3676
2303   	聯電         	20000607	   2.1739
2603   	長榮         	20000607	  -2.6217
2809   	京城銀       	20000607	  -3.0675
3037   	欣興         	20000607	   4.6667
1102   	亞泥         	20000608	   1.7937
1434   	福懋         	20000608	   1.2931
1605   	華新         	20000608	  -1.0989
2303   	聯電         	20000608	  -0.5319
